CONUS_10KM,Precip_5_mm,Precip_6_mm,Precip_7_mm,Precip_8_mm,Precip_10_mm,temp_5_c,temp_6_c,temp_7_c,temp_8_c,temp_10_c
87225,80.0,75.0,65.0,43.0,23.0,13.0,18.6,22.400000000000002,21.400000000000002,9.3
87226,80.0,77.0,67.0,44.0,23.0,12.9,18.400000000000002,22.200000000000003,21.200000000000003,9.1
87227,79.0,77.0,69.0,45.0,23.0,13.0,18.400000000000002,22.200000000000003,21.200000000000003,9.0
87228,78.0,76.0,70.0,45.0,22.0,12.9,18.400000000000002,22.200000000000003,21.1,8.9
87229,78.0,77.0,72.0,47.0,23.0,12.700000000000001,18.2,22.0,20.900000000000002,8.700000000000001
87230,78.0,77.0,73.0,49.0,23.0,12.600000000000001,18.1,21.900000000000002,20.8,8.700000000000001
87231,78.0,77.0,73.0,49.0,23.0,12.8,18.2,22.1,20.900000000000002,8.8
87232,78.0,78.0,73.0,50.0,24.0,12.9,18.400000000000002,22.200000000000003,21.0,8.9
87233,80.0,79.0,74.0,51.0,24.0,12.9,18.400000000000002,22.1,21.0,8.9
87234,80.0,80.0,74.0,52.0,25.0,13.0,18.6,22.3,21.1,9.1
87235,82.0,81.0,75.0,53.0,25.0,13.100000000000001,18.7,22.3,21.200000000000003,9.1
87236,83.0,83.0,76.0,54.0,26.0,13.100000000000001,18.7,22.400000000000002,21.200000000000003,9.200000000000001
87237,85.0,84.0,78.0,56.0,26.0,13.3,18.900000000000002,22.400000000000002,21.400000000000002,9.3
87238,86.0,84.0,80.0,57.0,26.0,13.5,19.0,22.6,21.5,9.4
87239,86.0,83.0,81.0,58.0,25.0,13.700000000000001,19.3,22.8,21.700000000000003,9.600000000000001
87240,87.0,82.0,83.0,59.0,25.0,13.9,19.5,23.0,21.700000000000003,9.700000000000001
87241,87.0,80.0,83.0,60.0,25.0,14.0,19.6,23.0,21.700000000000003,9.8
87242,87.0,79.0,84.0,61.0,25.0,13.9,19.6,22.900000000000002,21.6,9.700000000000001
87243,88.0,79.0,84.0,62.0,26.0,13.8,19.5,22.8,21.400000000000002,9.600000000000001
87244,89.0,81.0,84.0,64.0,27.0,13.9,19.5,22.8,21.5,9.600000000000001
87245,90.0,82.0,85.0,65.0,28.0,14.0,19.6,23.0,21.5,9.700000000000001
87246,91.0,85.0,86.0,67.0,29.0,14.0,19.700000000000003,23.0,21.700000000000003,9.8
87247,92.0,87.0,86.0,68.0,30.0,14.3,19.8,23.200000000000003,21.900000000000002,10.0
87248,92.0,89.0,87.0,70.0,32.0,14.4,20.0,23.3,22.0,10.100000000000001
87249,92.0,90.0,87.0,71.0,33.0,14.5,20.1,23.5,22.1,10.200000000000001
87250,91.0,92.0,86.0,70.0,33.0,14.600000000000001,20.200000000000003,23.5,22.200000000000003,10.3
87251,91.0,92.0,86.0,70.0,34.0,14.600000000000001,20.200000000000003,23.6,22.3,10.3
87252,90.0,93.0,85.0,69.0,35.0,14.700000000000001,20.3,23.6,22.3,10.3
87253,90.0,94.0,85.0,68.0,36.0,14.8,20.3,23.6,22.3,10.3
87254,89.0,95.0,84.0,68.0,37.0,14.8,20.3,23.5,22.400000000000002,10.3
87255,88.0,95.0,83.0,67.0,38.0,14.9,20.400000000000002,23.6,22.3,10.3
87256,87.0,96.0,82.0,67.0,39.0,15.0,20.3,23.5,22.400000000000002,10.3
87257,85.0,97.0,81.0,67.0,38.0,15.0,20.400000000000002,23.5,22.3,10.200000000000001
87258,84.0,98.0,81.0,67.0,38.0,15.100000000000001,20.5,23.700000000000003,22.3,10.200000000000001
87259,83.0,98.0,81.0,68.0,38.0,15.200000000000001,20.5,23.8,22.3,10.100000000000001
87260,82.0,99.0,81.0,68.0,38.0,15.200000000000001,20.6,23.8,22.3,10.200000000000001
87261,82.0,99.0,80.0,69.0,39.0,15.200000000000001,20.700000000000003,23.8,22.3,10.4
87262,82.0,98.0,79.0,69.0,39.0,15.5,20.900000000000002,23.900000000000002,22.5,10.600000000000001
87263,81.0,95.0,78.0,68.0,38.0,15.8,21.200000000000003,24.200000000000003,22.700000000000003,10.8
87264,80.0,93.0,77.0,68.0,38.0,15.8,21.200000000000003,24.200000000000003,22.8,10.8
87265,79.0,89.0,75.0,67.0,37.0,15.9,21.3,24.1,22.8,10.9
87266,74.0,83.0,73.0,66.0,37.0,15.9,21.3,24.1,22.6,10.8
87267,69.0,78.0,70.0,64.0,36.0,15.9,21.3,24.0,22.6,10.8
87268,71.0,80.0,70.0,65.0,37.0,15.700000000000001,21.200000000000003,23.900000000000002,22.5,10.700000000000001
87269,78.0,87.0,73.0,68.0,40.0,15.4,20.8,23.5,22.200000000000003,10.5
87270,86.0,95.0,75.0,69.0,42.0,15.4,20.8,23.5,22.200000000000003,10.600000000000001
87271,93.0,102.0,77.0,71.0,44.0,15.5,20.900000000000002,23.5,22.200000000000003,10.600000000000001
87272,98.0,106.0,78.0,72.0,46.0,15.5,20.900000000000002,23.400000000000002,22.200000000000003,10.600000000000001
87273,100.0,107.0,81.0,74.0,48.0,15.5,20.8,23.400000000000002,22.1,10.5
87274,101.0,107.0,83.0,76.0,50.0,15.600000000000001,20.900000000000002,23.400000000000002,22.1,10.600000000000001
87275,101.0,106.0,84.0,76.0,51.0,15.8,21.200000000000003,23.6,22.3,10.700000000000001
87276,100.0,105.0,85.0,77.0,51.0,16.0,21.3,23.700000000000003,22.400000000000002,10.8
87277,98.0,104.0,85.0,77.0,50.0,16.2,21.6,23.900000000000002,22.6,11.0
87278,97.0,105.0,86.0,79.0,51.0,16.1,21.5,23.8,22.5,10.9
87678,72.0,65.0,49.0,30.0,21.0,12.200000000000001,17.7,21.400000000000002,20.200000000000003,8.4
87679,74.0,66.0,51.0,32.0,21.0,11.9,17.400000000000002,21.200000000000003,20.0,8.200000000000001
87680,76.0,68.0,52.0,34.0,21.0,11.9,17.400000000000002,21.200000000000003,20.0,8.200000000000001
87681,77.0,69.0,54.0,35.0,21.0,12.0,17.6,21.400000000000002,20.200000000000003,8.4
87682,78.0,71.0,56.0,36.0,21.0,12.100000000000001,17.7,21.6,20.400000000000002,8.5
87683,79.0,72.0,58.0,38.0,21.0,12.100000000000001,17.8,21.700000000000003,20.5,8.6
87684,80.0,73.0,59.0,39.0,22.0,12.200000000000001,18.0,21.8,20.700000000000003,8.8
87685,81.0,73.0,61.0,40.0,22.0,12.4,18.1,22.1,20.900000000000002,9.0
87686,82.0,73.0,62.0,42.0,22.0,12.600000000000001,18.400000000000002,22.400000000000002,21.3,9.3
87687,81.0,75.0,64.0,42.0,23.0,12.8,18.400000000000002,22.3,21.3,9.3
87688,81.0,76.0,66.0,43.0,23.0,13.0,18.5,22.3,21.400000000000002,9.200000000000001
87689,81.0,78.0,69.0,44.0,24.0,12.9,18.400000000000002,22.1,21.200000000000003,9.1
87690,80.0,78.0,70.0,45.0,24.0,12.9,18.3,22.0,21.1,9.0
87691,79.0,78.0,72.0,46.0,23.0,12.9,18.400000000000002,22.200000000000003,21.1,8.9
87692,79.0,79.0,73.0,47.0,23.0,12.700000000000001,18.2,22.0,20.900000000000002,8.8
87693,79.0,79.0,74.0,49.0,23.0,12.600000000000001,18.1,22.0,20.8,8.700000000000001
87694,78.0,79.0,74.0,49.0,23.0,12.700000000000001,18.3,22.1,20.900000000000002,8.700000000000001
87695,79.0,80.0,74.0,50.0,24.0,12.700000000000001,18.3,22.1,20.900000000000002,8.8
87696,79.0,80.0,74.0,50.0,24.0,12.9,18.5,22.200000000000003,21.0,8.9
87697,80.0,81.0,74.0,51.0,25.0,13.100000000000001,18.6,22.3,21.200000000000003,9.1
87698,81.0,82.0,75.0,52.0,25.0,13.200000000000001,18.7,22.400000000000002,21.3,9.200000000000001
87699,82.0,84.0,76.0,54.0,26.0,13.3,18.900000000000002,22.5,21.400000000000002,9.3
87700,84.0,84.0,78.0,55.0,26.0,13.4,19.0,22.5,21.400000000000002,9.4
87701,85.0,84.0,80.0,57.0,26.0,13.5,19.1,22.700000000000003,21.5,9.5
87702,85.0,83.0,81.0,58.0,25.0,13.8,19.3,22.8,21.700000000000003,9.600000000000001
87703,86.0,82.0,83.0,59.0,26.0,13.8,19.400000000000002,22.900000000000002,21.700000000000003,9.700000000000001
87704,87.0,81.0,84.0,60.0,26.0,13.9,19.5,23.0,21.700000000000003,9.8
87705,88.0,80.0,86.0,62.0,26.0,13.8,19.5,22.900000000000002,21.6,9.700000000000001
87706,88.0,80.0,86.0,62.0,26.0,13.9,19.5,22.900000000000002,21.6,9.700000000000001
87707,88.0,81.0,86.0,63.0,27.0,14.0,19.6,23.0,21.6,9.700000000000001
87708,89.0,82.0,86.0,65.0,28.0,14.100000000000001,19.700000000000003,23.1,21.8,9.8
87709,90.0,84.0,85.0,66.0,29.0,14.100000000000001,19.8,23.1,21.8,9.9
87710,90.0,86.0,86.0,67.0,30.0,14.4,19.900000000000002,23.400000000000002,22.0,10.100000000000001
87711,91.0,88.0,86.0,68.0,31.0,14.5,20.1,23.5,22.200000000000003,10.200000000000001
87712,90.0,89.0,86.0,69.0,32.0,14.700000000000001,20.3,23.6,22.3,10.5
87713,90.0,90.0,86.0,68.0,33.0,14.700000000000001,20.400000000000002,23.8,22.5,10.5
87714,90.0,91.0,85.0,67.0,34.0,14.8,20.3,23.8,22.5,10.4
87715,90.0,93.0,85.0,67.0,35.0,14.8,20.3,23.700000000000003,22.5,10.4
87716,90.0,93.0,85.0,66.0,37.0,14.8,20.400000000000002,23.700000000000003,22.5,10.3
87717,90.0,94.0,84.0,66.0,38.0,14.9,20.400000000000002,23.6,22.5,10.4
87718,89.0,95.0,83.0,66.0,38.0,15.0,20.400000000000002,23.700000000000003,22.400000000000002,10.3
87719,88.0,96.0,82.0,65.0,39.0,15.100000000000001,20.5,23.700000000000003,22.5,10.3
87720,86.0,97.0,82.0,66.0,39.0,15.100000000000001,20.400000000000002,23.700000000000003,22.3,10.3
87721,85.0,97.0,81.0,66.0,39.0,15.100000000000001,20.5,23.700000000000003,22.3,10.200000000000001
87722,83.0,98.0,82.0,67.0,38.0,15.100000000000001,20.5,23.700000000000003,22.3,10.100000000000001
87723,82.0,98.0,81.0,67.0,38.0,15.200000000000001,20.6,23.8,22.3,10.200000000000001
87724,82.0,98.0,80.0,68.0,39.0,15.3,20.8,23.900000000000002,22.5,10.4
87725,81.0,97.0,79.0,67.0,39.0,15.600000000000001,21.0,24.1,22.700000000000003,10.600000000000001
87726,80.0,94.0,78.0,66.0,38.0,15.8,21.3,24.3,22.900000000000002,10.8
87727,79.0,91.0,76.0,66.0,38.0,16.0,21.400000000000002,24.3,23.0,11.0
87728,75.0,85.0,74.0,65.0,37.0,16.0,21.400000000000002,24.3,22.8,10.9
87729,68.0,77.0,70.0,64.0,36.0,16.0,21.400000000000002,24.200000000000003,22.700000000000003,10.9
87730,61.0,69.0,66.0,61.0,35.0,15.8,21.200000000000003,24.0,22.6,10.700000000000001
87731,63.0,71.0,67.0,63.0,37.0,15.5,21.0,23.8,22.3,10.5
87732,74.0,82.0,71.0,66.0,39.0,15.4,20.8,23.6,22.200000000000003,10.5
87733,84.0,93.0,74.0,69.0,42.0,15.5,20.900000000000002,23.5,22.3,10.600000000000001
87734,92.0,101.0,76.0,71.0,44.0,15.4,20.8,23.400000000000002,22.1,10.5
87735,96.0,104.0,78.0,73.0,46.0,15.4,20.8,23.400000000000002,22.1,10.5
87736,98.0,106.0,80.0,75.0,47.0,15.5,20.8,23.400000000000002,22.1,10.5
87737,99.0,105.0,82.0,76.0,48.0,15.8,21.200000000000003,23.700000000000003,22.3,10.700000000000001
87738,99.0,105.0,83.0,76.0,49.0,15.8,21.3,23.700000000000003,22.400000000000002,10.700000000000001
87739,97.0,104.0,84.0,77.0,50.0,16.0,21.400000000000002,24.0,22.6,10.9
87740,97.0,104.0,85.0,78.0,50.0,16.0,21.400000000000002,23.8,22.5,10.8
88141,73.0,66.0,49.0,31.0,21.0,11.8,17.3,21.1,20.0,8.1
88142,74.0,66.0,50.0,32.0,20.0,12.100000000000001,17.6,21.400000000000002,20.200000000000003,8.3
88143,75.0,67.0,51.0,33.0,20.0,12.200000000000001,17.7,21.5,20.400000000000002,8.4
88144,77.0,69.0,54.0,35.0,21.0,11.9,17.400000000000002,21.3,20.200000000000003,8.3
88145,77.0,70.0,55.0,35.0,21.0,12.4,18.1,21.900000000000002,20.700000000000003,8.700000000000001
88146,78.0,71.0,57.0,37.0,21.0,12.5,18.2,22.1,20.900000000000002,8.9
88147,78.0,71.0,58.0,38.0,21.0,12.700000000000001,18.400000000000002,22.400000000000002,21.200000000000003,9.1
88148,80.0,72.0,61.0,39.0,22.0,12.700000000000001,18.400000000000002,22.400000000000002,21.3,9.3
88149,80.0,73.0,63.0,41.0,22.0,12.8,18.5,22.5,21.400000000000002,9.4
88150,80.0,75.0,65.0,42.0,23.0,12.9,18.5,22.400000000000002,21.400000000000002,9.3
88151,81.0,77.0,68.0,43.0,24.0,13.0,18.400000000000002,22.200000000000003,21.3,9.3
88152,80.0,78.0,69.0,44.0,25.0,13.100000000000001,18.5,22.200000000000003,21.3,9.3
88153,80.0,79.0,72.0,44.0,25.0,13.200000000000001,18.5,22.3,21.3,9.200000000000001
88154,80.0,80.0,73.0,46.0,24.0,12.9,18.400000000000002,22.1,21.0,8.9
88155,80.0,80.0,74.0,47.0,24.0,12.700000000000001,18.2,22.1,20.900000000000002,8.8
88156,79.0,80.0,75.0,48.0,24.0,12.700000000000001,18.2,22.1,20.8,8.700000000000001
88157,79.0,80.0,75.0,49.0,24.0,12.700000000000001,18.3,22.1,20.900000000000002,8.700000000000001
88158,79.0,81.0,75.0,49.0,24.0,12.8,18.400000000000002,22.1,21.0,8.9
88159,79.0,81.0,74.0,50.0,24.0,13.0,18.5,22.3,21.1,9.0
88160,80.0,83.0,75.0,51.0,25.0,13.200000000000001,18.7,22.400000000000002,21.3,9.200000000000001
88161,81.0,84.0,75.0,52.0,25.0,13.200000000000001,18.8,22.5,21.3,9.3
88162,82.0,84.0,76.0,53.0,26.0,13.3,18.900000000000002,22.5,21.400000000000002,9.3
88163,83.0,84.0,78.0,55.0,26.0,13.4,19.0,22.6,21.5,9.4
88164,84.0,84.0,79.0,56.0,26.0,13.600000000000001,19.1,22.700000000000003,21.6,9.5
88165,85.0,83.0,81.0,57.0,26.0,13.700000000000001,19.3,22.900000000000002,21.700000000000003,9.600000000000001
88166,85.0,82.0,82.0,58.0,26.0,13.9,19.5,23.0,21.8,9.8
88167,86.0,81.0,84.0,59.0,26.0,13.9,19.5,23.0,21.8,9.8
88168,87.0,80.0,86.0,61.0,26.0,14.0,19.6,23.0,21.8,9.9
88169,87.0,80.0,87.0,62.0,27.0,14.200000000000001,19.8,23.3,22.0,10.100000000000001
88170,87.0,80.0,86.0,63.0,27.0,14.100000000000001,19.700000000000003,23.1,21.900000000000002,9.9
88171,88.0,82.0,85.0,64.0,28.0,14.100000000000001,19.8,23.200000000000003,21.900000000000002,9.9
88172,88.0,83.0,85.0,65.0,29.0,14.200000000000001,19.900000000000002,23.400000000000002,22.0,10.0
88173,89.0,85.0,85.0,65.0,30.0,14.5,20.1,23.5,22.200000000000003,10.200000000000001
88174,89.0,87.0,85.0,66.0,31.0,14.700000000000001,20.3,23.700000000000003,22.3,10.4
88175,89.0,88.0,85.0,67.0,32.0,14.8,20.400000000000002,23.900000000000002,22.6,10.600000000000001
88176,89.0,89.0,85.0,66.0,33.0,14.9,20.5,24.0,22.700000000000003,10.600000000000001
88177,89.0,91.0,85.0,65.0,34.0,14.9,20.5,23.900000000000002,22.700000000000003,10.5
88178,90.0,92.0,85.0,65.0,35.0,14.8,20.400000000000002,23.900000000000002,22.6,10.5
88179,90.0,93.0,85.0,64.0,37.0,14.9,20.5,23.8,22.6,10.5
88180,90.0,94.0,84.0,63.0,38.0,15.0,20.5,23.700000000000003,22.6,10.5
88181,89.0,95.0,83.0,64.0,39.0,15.0,20.5,23.700000000000003,22.6,10.4
88182,88.0,96.0,82.0,65.0,39.0,15.100000000000001,20.400000000000002,23.6,22.6,10.4
88183,87.0,97.0,82.0,65.0,39.0,15.100000000000001,20.5,23.700000000000003,22.400000000000002,10.4
88184,85.0,97.0,81.0,65.0,39.0,15.200000000000001,20.6,23.900000000000002,22.5,10.4
88185,83.0,98.0,81.0,66.0,39.0,15.100000000000001,20.5,23.8,22.5,10.200000000000001
88186,82.0,97.0,80.0,66.0,38.0,15.4,20.8,24.0,22.700000000000003,10.4
88187,82.0,97.0,80.0,67.0,39.0,15.3,20.700000000000003,24.0,22.5,10.4
88188,81.0,96.0,79.0,66.0,39.0,15.600000000000001,21.0,24.200000000000003,22.700000000000003,10.600000000000001
88189,80.0,93.0,78.0,65.0,38.0,15.8,21.3,24.3,22.900000000000002,10.8
88190,77.0,89.0,76.0,64.0,38.0,16.0,21.400000000000002,24.400000000000002,23.0,11.0
88191,73.0,83.0,74.0,64.0,37.0,15.9,21.3,24.200000000000003,22.8,10.8
88192,65.0,74.0,69.0,62.0,36.0,15.8,21.200000000000003,24.1,22.700000000000003,10.8
88193,55.0,64.0,64.0,60.0,35.0,15.600000000000001,21.0,23.900000000000002,22.400000000000002,10.600000000000001
88194,58.0,67.0,65.0,61.0,36.0,15.4,20.900000000000002,23.700000000000003,22.3,10.5
88195,72.0,80.0,69.0,65.0,39.0,15.4,20.900000000000002,23.6,22.200000000000003,10.5
88196,84.0,93.0,73.0,69.0,42.0,15.4,20.8,23.6,22.3,10.600000000000001
88197,91.0,100.0,76.0,72.0,44.0,15.4,20.900000000000002,23.5,22.200000000000003,10.600000000000001
88198,94.0,103.0,78.0,74.0,45.0,15.5,20.8,23.5,22.1,10.600000000000001
88199,97.0,104.0,80.0,76.0,47.0,15.4,20.900000000000002,23.400000000000002,22.1,10.5
88200,97.0,104.0,81.0,77.0,47.0,15.700000000000001,21.1,23.6,22.3,10.600000000000001
88201,97.0,104.0,83.0,77.0,49.0,15.8,21.3,23.700000000000003,22.400000000000002,10.700000000000001
88604,74.0,66.0,49.0,31.0,21.0,11.600000000000001,17.1,21.0,19.900000000000002,8.0
88605,75.0,67.0,50.0,32.0,21.0,11.9,17.400000000000002,21.3,20.200000000000003,8.1
88606,76.0,68.0,52.0,34.0,21.0,12.0,17.400000000000002,21.3,20.200000000000003,8.200000000000001
88607,77.0,69.0,54.0,35.0,21.0,12.100000000000001,17.7,21.6,20.5,8.4
88608,78.0,71.0,56.0,36.0,22.0,12.0,17.6,21.6,20.5,8.5
88609,80.0,73.0,59.0,39.0,22.0,11.8,17.5,21.5,20.400000000000002,8.5
88610,80.0,73.0,60.0,39.0,22.0,12.200000000000001,17.900000000000002,21.900000000000002,20.8,8.8
88611,80.0,73.0,62.0,40.0,22.0,12.5,18.1,22.200000000000003,21.1,9.1
88612,80.0,74.0,63.0,41.0,23.0,12.5,18.2,22.200000000000003,21.1,9.1
88613,80.0,75.0,66.0,42.0,23.0,12.700000000000001,18.3,22.3,21.3,9.200000000000001
88614,80.0,77.0,68.0,43.0,25.0,12.9,18.400000000000002,22.3,21.3,9.3
88615,81.0,79.0,72.0,44.0,26.0,13.0,18.3,22.200000000000003,21.200000000000003,9.200000000000001
88616,81.0,80.0,73.0,45.0,26.0,13.0,18.5,22.3,21.3,9.200000000000001
88617,80.0,81.0,73.0,45.0,24.0,13.100000000000001,18.5,22.400000000000002,21.3,9.0
88618,80.0,81.0,74.0,45.0,24.0,13.0,18.400000000000002,22.3,21.1,8.9
88619,80.0,81.0,75.0,47.0,24.0,12.700000000000001,18.2,22.1,20.900000000000002,8.700000000000001
88620,79.0,81.0,75.0,48.0,24.0,12.9,18.400000000000002,22.200000000000003,21.0,8.8
88621,79.0,82.0,75.0,49.0,24.0,13.0,18.5,22.3,21.1,8.9
88622,79.0,83.0,75.0,49.0,25.0,13.100000000000001,18.6,22.400000000000002,21.200000000000003,9.1
88623,80.0,84.0,75.0,50.0,25.0,13.200000000000001,18.7,22.400000000000002,21.3,9.200000000000001
88624,80.0,84.0,75.0,52.0,26.0,13.200000000000001,18.8,22.5,21.400000000000002,9.3
88625,81.0,85.0,76.0,53.0,26.0,13.3,19.0,22.6,21.5,9.4
88626,82.0,84.0,77.0,54.0,26.0,13.5,19.1,22.700000000000003,21.6,9.600000000000001
88627,83.0,84.0,78.0,55.0,26.0,13.600000000000001,19.200000000000003,22.8,21.700000000000003,9.600000000000001
88628,83.0,83.0,79.0,56.0,26.0,13.8,19.400000000000002,22.900000000000002,21.8,9.700000000000001
88629,84.0,82.0,81.0,57.0,26.0,13.9,19.6,23.1,21.900000000000002,9.8
88630,85.0,81.0,83.0,58.0,26.0,14.100000000000001,19.700000000000003,23.200000000000003,22.0,9.9
88631,85.0,80.0,85.0,60.0,26.0,14.200000000000001,19.8,23.3,22.0,10.0
88632,86.0,79.0,86.0,61.0,27.0,14.200000000000001,19.900000000000002,23.3,22.1,10.0
88633,86.0,80.0,85.0,62.0,27.0,14.100000000000001,19.8,23.200000000000003,21.900000000000002,9.9
88634,87.0,81.0,85.0,63.0,28.0,14.200000000000001,19.8,23.3,22.0,9.9
88635,88.0,83.0,85.0,63.0,29.0,14.3,19.900000000000002,23.400000000000002,22.1,10.0
88636,88.0,84.0,85.0,64.0,30.0,14.5,20.1,23.6,22.3,10.100000000000001
88637,88.0,86.0,85.0,64.0,31.0,14.700000000000001,20.3,23.8,22.5,10.4
88638,88.0,88.0,85.0,64.0,32.0,14.8,20.400000000000002,23.900000000000002,22.6,10.600000000000001
88639,88.0,88.0,84.0,63.0,32.0,15.0,20.6,24.1,22.8,10.700000000000001
88640,89.0,90.0,85.0,63.0,34.0,14.9,20.6,23.900000000000002,22.700000000000003,10.5
88641,89.0,91.0,84.0,62.0,35.0,15.0,20.6,24.0,22.8,10.600000000000001
88642,90.0,93.0,84.0,62.0,37.0,14.9,20.5,23.900000000000002,22.8,10.5
88643,90.0,94.0,84.0,63.0,38.0,14.9,20.5,23.900000000000002,22.700000000000003,10.5
88644,90.0,95.0,84.0,63.0,39.0,14.9,20.400000000000002,23.700000000000003,22.6,10.3
88645,89.0,96.0,82.0,64.0,39.0,15.100000000000001,20.6,23.900000000000002,22.700000000000003,10.5
88646,87.0,97.0,82.0,65.0,39.0,15.100000000000001,20.5,23.8,22.6,10.4
88647,85.0,97.0,81.0,65.0,39.0,15.100000000000001,20.5,23.8,22.5,10.3
88648,83.0,97.0,80.0,65.0,39.0,15.3,20.700000000000003,24.0,22.700000000000003,10.5
88649,81.0,97.0,80.0,64.0,39.0,15.600000000000001,21.0,24.200000000000003,22.900000000000002,10.600000000000001
88650,81.0,97.0,80.0,65.0,39.0,15.600000000000001,21.0,24.200000000000003,22.8,10.600000000000001
88651,80.0,95.0,79.0,65.0,39.0,15.700000000000001,21.200000000000003,24.3,22.900000000000002,10.8
88652,79.0,93.0,78.0,64.0,38.0,16.0,21.400000000000002,24.5,23.1,10.9
88653,78.0,89.0,76.0,62.0,37.0,16.3,21.700000000000003,24.6,23.3,11.200000000000001
88654,73.0,83.0,74.0,63.0,37.0,16.0,21.3,24.3,22.900000000000002,10.9
88655,66.0,75.0,70.0,61.0,36.0,15.9,21.3,24.3,22.8,10.9
88656,59.0,67.0,66.0,60.0,36.0,15.600000000000001,20.900000000000002,23.900000000000002,22.5,10.600000000000001
88657,61.0,69.0,66.0,62.0,37.0,15.5,20.900000000000002,23.900000000000002,22.5,10.600000000000001
88658,74.0,82.0,70.0,66.0,39.0,15.5,20.900000000000002,23.8,22.400000000000002,10.600000000000001
88659,84.0,93.0,74.0,70.0,41.0,15.4,20.900000000000002,23.700000000000003,22.3,10.600000000000001
88660,89.0,98.0,76.0,72.0,43.0,15.5,20.900000000000002,23.700000000000003,22.3,10.600000000000001
88661,92.0,101.0,79.0,74.0,44.0,15.5,20.900000000000002,23.6,22.200000000000003,10.5
88662,93.0,101.0,81.0,76.0,44.0,15.9,21.200000000000003,23.8,22.5,10.8
88663,94.0,102.0,81.0,77.0,45.0,15.9,21.3,23.8,22.6,10.700000000000001
89067,74.0,67.0,49.0,31.0,22.0,11.600000000000001,17.2,21.0,20.1,8.0
89068,75.0,67.0,50.0,32.0,22.0,11.8,17.3,21.3,20.3,8.0
89069,78.0,70.0,54.0,35.0,22.0,11.5,17.0,21.0,20.0,7.9
89070,78.0,70.0,55.0,36.0,22.0,11.700000000000001,17.2,21.200000000000003,20.200000000000003,8.1
89071,76.0,69.0,55.0,35.0,22.0,12.4,18.0,22.0,20.900000000000002,8.6
89072,76.0,70.0,57.0,36.0,22.0,12.5,18.2,22.200000000000003,21.1,8.8
89073,77.0,72.0,59.0,38.0,22.0,12.5,18.2,22.200000000000003,21.1,8.9
89074,80.0,75.0,63.0,41.0,23.0,12.0,17.7,21.8,20.700000000000003,8.700000000000001
89075,81.0,76.0,66.0,42.0,23.0,12.100000000000001,17.8,21.8,20.700000000000003,8.8
89076,81.0,77.0,68.0,43.0,24.0,12.3,18.0,21.900000000000002,21.0,9.0
89077,81.0,79.0,71.0,44.0,25.0,12.600000000000001,18.2,22.1,21.1,9.1
89078,81.0,80.0,73.0,44.0,27.0,13.0,18.5,22.3,21.400000000000002,9.200000000000001
89079,81.0,81.0,74.0,44.0,26.0,13.100000000000001,18.5,22.400000000000002,21.400000000000002,9.1
89080,81.0,83.0,74.0,44.0,25.0,12.9,18.5,22.3,21.200000000000003,8.9
89081,80.0,82.0,74.0,45.0,24.0,12.9,18.400000000000002,22.3,21.1,8.8
89082,79.0,82.0,74.0,45.0,24.0,13.0,18.6,22.400000000000002,21.1,8.8
89083,79.0,82.0,75.0,46.0,24.0,12.9,18.6,22.400000000000002,21.1,8.9
89084,78.0,83.0,74.0,47.0,24.0,13.100000000000001,18.7,22.5,21.3,9.1
89085,79.0,84.0,74.0,48.0,25.0,13.100000000000001,18.7,22.5,21.200000000000003,9.200000000000001
89086,79.0,84.0,74.0,50.0,25.0,13.200000000000001,18.8,22.6,21.400000000000002,9.4
89087,79.0,85.0,74.0,50.0,26.0,13.3,18.8,22.6,21.5,9.4
89088,80.0,85.0,75.0,51.0,26.0,13.4,19.0,22.700000000000003,21.6,9.5
89089,81.0,85.0,76.0,53.0,26.0,13.5,19.200000000000003,22.8,21.700000000000003,9.600000000000001
89090,82.0,84.0,77.0,54.0,26.0,13.700000000000001,19.3,22.900000000000002,21.8,9.700000000000001
89091,82.0,83.0,79.0,55.0,26.0,13.8,19.400000000000002,23.0,21.8,9.700000000000001
89092,83.0,82.0,80.0,56.0,26.0,14.0,19.6,23.200000000000003,22.0,9.8
89093,83.0,81.0,81.0,57.0,26.0,14.100000000000001,19.700000000000003,23.3,22.1,9.9
89094,83.0,80.0,83.0,59.0,26.0,14.200000000000001,19.8,23.3,22.1,9.9
89095,84.0,79.0,84.0,60.0,26.0,14.200000000000001,19.8,23.3,22.1,9.9
89096,85.0,80.0,84.0,61.0,26.0,14.200000000000001,19.8,23.3,22.0,9.8
89097,86.0,81.0,84.0,62.0,27.0,14.200000000000001,19.8,23.3,22.1,9.8
89098,87.0,83.0,84.0,62.0,29.0,14.3,20.0,23.400000000000002,22.200000000000003,10.0
89099,87.0,84.0,84.0,63.0,30.0,14.5,20.1,23.6,22.3,10.200000000000001
89100,88.0,85.0,84.0,62.0,31.0,14.8,20.400000000000002,23.900000000000002,22.6,10.4
89101,87.0,87.0,84.0,62.0,31.0,15.0,20.6,24.1,22.8,10.600000000000001
89102,88.0,88.0,84.0,61.0,33.0,14.8,20.5,24.0,22.700000000000003,10.4
89103,89.0,90.0,85.0,62.0,34.0,14.700000000000001,20.3,23.8,22.6,10.3
89104,90.0,91.0,85.0,62.0,36.0,14.9,20.5,23.900000000000002,22.700000000000003,10.5
89105,89.0,91.0,83.0,61.0,36.0,15.3,20.8,24.3,23.1,10.8
